language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,id,notes
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Don haka, abin da zai tabbatar maka cewa kwamfutarka ta kamu da cuta shi ne ya zama tana yawan saibi, tana kunnawa da kashe kanta ba tare da ka matsa ko latsa, ko danna maballin kashewa ba, ko ka nemi jakunkunan bayananka ka rasa, ko kuma ka gansu, amma ka kasa bude su ko sarrafa su yadda kake so, ko kuma, a karo na karshe, ka gansu da wasu sunaye dabam, ba sunayen da ka basu ba",health,computer health issue,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wa alaikumus salam, Malam Mujtaba kana iya kira na a lambar da ke sama, na ba ka izini",culture_and_religion,Greeting and request,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Galibi ina ganin kalmar a bangaren tsare-tsaren Intanet,media_and_online,Online security,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wa alaikumus salam, na tura maka sakon",culture_and_religion,Greeting,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Bayan haka, ""Cookies"" wata hanya ce da ake amfani da ita wajen gano zirga-zirgan mai waya ko mai kwamfuta a shafukan Intanet",media_and_online,Internet cookies,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,A yau kuma ga bayanai kan tsarin amfani da wayar salula a warware,media_and_online,mobile phone usage,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Mallakar wayar salula shi ne abu na farko, ga duk mai son sanin tsarin amfani da wayar",livelihoods_and_work,mobile phone usage,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Ga su nan dai,culture_and_religion,greeting,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan ke nuna mana cewa lallai babu wata wayar salula wacce za a ce ta fi kowanne,technology,Comparing mobile phones,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan muka fahimci haka, sai mu san cewa abin da muke bukata kadai ya kamata mu rika la'akari da shi a jikin waya",livelihoods_and_work,using mobile phones,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Kada wata sabuwar waya ta burge ka,media_and_online,Smartphone usage advice,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kafin duk wasu kyale-kyale su samu a jikin wayar salula, abu na farko da aka fara samarwa a waya shi ne tsarin amsawa da karbar kira na sauti",technology,Mobile phone usage,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Da zarar ka matsa, aiki ya kare maka, sai dai sauraro",livelihoods_and_work,Work completion,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Ko a turai, wanda ya daga waya shi yake cewa ""Hello""",culture_and_religion,Greeting in Hausa,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan muka kira mutum ya daga, sai kawai mu kama gaisuwa ko gabatar da abin da muke bukata",culture_and_religion,requesting/responding to greetings,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Bai dace da zarar ka kira mutum, ka gama biyan bukatarka sai kawai ka kashe waya ba",livelihoods_and_work,making phone calls,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wannan alama ce ta rashin natsuwa, ko da kuwa wanda ka kira kasa yake da kai wajen shekaru",health,Personal wellbeing,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Yana da kyau ka yi masa bankwana,livelihoods_and_work,Helping someone,public_interest,,safe,false,,,
Hausa,latin,Nigeria,,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Misali, kace masa ""Sai an jima,"" ko ""Wassalaamu alaikum",,,,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"To ka ga idan kaine mai amsa kira, da aka maka bankwana, sai baka kashe wayar ba kawai ka ajiyeta, to ana jin duk abin da kake fada",livelihoods_and_work,Answering a call,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Mu kuma gode Allah, domin a wasu kasashe da wanda yayi kira da wanda aka kira, duk sai an caje su kudin waya",culture_and_religion,Religious gratitude,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Duk da haka bai kamata mu bata lokacinmu a banza ba cikin abin da ba shi da fa'ida,livelihoods_and_work,Avoiding waste of time,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A wasu lokuta idan aka kira mu, sai mu daga wayar, amma saboda ba mu son magana da mai kira, sai mu yi karya; mu ce muna mitin, ko muna cikin aji, ko kuma mu ki daukar wayar da gangan, ayi ta kira ba iyaka",media_and_online,Making phone calls,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Ko kuma karyar da kayi za a rubuta shi a littafinka,education,Writing correction,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan kuskure ne shi ma,culture_and_religion,mistake or error,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Haka manhajar sakonnin tes, wato ""SMS"", tana daga cikin manhajoji masu alfanu matuka a jikin wayar salula",media_and_online,Mobile phone technology,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Tana daga cikin masarrafan da suka kara wa wayar salula shahara da karbuwa a duniya,media_and_online,mobile phone brands,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Don haka manhajar sakonnin tes take da amfani matuka,education,Importance of test materials,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,To meye tsarin mu'amala da wannan manhaja?,livelihoods_and_work,understanding procedures,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Sakonnin tes kamar kira ne, suna bukatar jawabi",media_and_online,Telephone calls,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Domin zai yi ta sauraranka ne,culture_and_religion,listening to someone,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Amma idan a cikin mafarkin aka ce wai wanda aka gani a matsayin Manzon Allah yace a yi wasu abubuwa wadanda suka saba wa shari'a, to a nan ba za a yi ba",culture_and_religion,Religious practices,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Shedan ne kawai yake wasa da shi,culture_and_religion,mischief,stereotypes,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kamar shugabanni, ko wasunsu",governance_civic,leadership,stereotypes,,sensitive,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,A gaskiya sakonni irin wadannan ba a tura wa wasu,media_and_online,Truth and Information,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan shafuka biyar ne, naira ashirin da biyar kenan",livelihoods_and_work,money and finance,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wadannan lambobi dai guda 13 ne,livelihoods_and_work,Numbers,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"da zarar ka shigar da katin SIM a cikin wayar da ka sayo, nan take sai wayar ta nado su, don taimaka maka aiwatar da sadarwa cikin sauki",livelihoods_and_work,Activating a SIM card,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A karshe, yana da kyau mai karatu ya lura cewa, sakonnin tes sun fi kira irin na murya hadari idan lalura ta taso",media_and_online,text analysis,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan ka aika sako, ana iya ciro sakon daga kwamfutocin kamfanin wayarka a kowane lokaci ne",media_and_online,sending messages,specialized_advice,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Cikin shekarar da ta gabata ne aka gabatar da wani kuduri a majalisar dattawa na kasa, wadda ke neman majalisar ta amince a rika amfani da sakonnin tes da na Imel a matsayin sheda a kotu",governance_civic,Legislation and government,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"To amma shekaru kasa da 15 da suka gabata zuwa yau, an samu hanyoyin ginawa da kuma bayyana shafukan Intanet ta wayar salula, cikin sauki, da kuma inganci",media_and_online,internet access and development,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan hanya tana da matukar muhimmanci sosai,livelihoods_and_work,importance of a path,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Hakan na yiwuwa ne dangane da yanayin girma, da fadi, da kuma ingancin wayarsa",livelihoods_and_work,mobile phone features,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Wannan ka'ida ce ke taimakawa wajen hada alaka tsakanin wayar salula da giza-gizan sadarwa na duniya, wato: ""World Wide Web",media_and_online,World Wide Web,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,""" Duk da cewa akwai wayoyi irin na kamfanin TECNO wadanda ke iya karbar wadannan tsare-tsaren kamfanin waya kai tsaye",livelihoods_and_work,Mobile phone brands,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan ya danganci bukatarka,livelihoods_and_work,Relevance of something,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Illa dai, galibin gidajen yanar sadarwar da ake shigansu ta wayar salula adireshinsu kan canza",media_and_online,Online communication,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Misali, idan kana son shiga shafin Dandalin Facebook ta waya, adireshin shi ne: www",media_and_online,Facebook access,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Duk wadannan tsare-tsare ne da suka bullo da su don saukake mu'amala da fasahar Intanet ta wayar salula, kuma don su ma su samu yawaitan kwastomomi cikin sauki",media_and_online,Internet technology and customers,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan ka sa kudin a katin wayarka, sai ka matsa *499*1 sai hash",livelihoods_and_work,mobile money,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Kano,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Haka idan wayarka irinsu iPhone ne, kana iya zuwa kamfanin wayarka, sai su dora ka kan wani tsari na musamman da zai sawwake maka kudin mizanin bayanai, don ka amfana da wayar sosai",livelihoods_and_work,using mobile phones,specialized_advice,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Sannan ba lale bane ka san dalili,culture_and_religion,reason for action,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan ka dauki irin wannan hoto ka loda wa wayarka, sai Allah",media_and_online,taking and sharing photos,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Abu na uku, ga masu mu'amala da jama'a a Dandalin Abota musamman na Facebook, kun dai ji irin abin da ke faruwa, musamman lamarin wata matashiya 'yar wani babban hafsan Soji da aka kashe kwanakin baya a Legas, duk ta Facebook aka fara alakar",media_and_online,Social media incident,public_interest,age,sensitive,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Ya kamata ka san waye shi ko ita tukun, kafin a kai ga matsayin aminantaka",culture_and_religion,Importance of knowing identity,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Musamman ga mutumin da baka taba gani ba, baka taba sanin hakikaninsa ba, sannan baka gamsu da dabi'unsa ba",culture_and_religion,Observing people,stereotypes,,sensitive,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan bai kamaci mai hankali ba,culture_and_religion,general evaluation,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"1, wacce Cibiyar Injiniyoyin Lantarki ta kasar Amurka, wato IEEE (Institute of Electrical and Electronics Engineers) ta kirkira cikin shekarar 1994",education,IEEE organization,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Cikin wannan shekara ne kuma aka shigar da fasahar cikin beran kwamfuta, wato Computer Mouse, da kwamfutar tafi-da-gidanka, wato Laptop, da hanyar shigar da bayanai na tsarin Universal Serial Bus (ko USB Port)",livelihoods_and_work,computer technology,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Da aka shiga shekarar 2003, ai sai zamani ya ci gaba da bin fasahar Bluetooth, sau-da-kafa",livelihoods_and_work,Technology adoption,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"A karshe dai, ana shiga shekarar 2007, sai aka kirkiro akwatin talabijin mai dauke da wannan fasaha",media_and_online,Television,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Kusan kashi saba’in na wadannan kayayyakin sadarwa, wayoyin salula (Cell phones) ne da kuma na’urar sauraron wakoki irin na kunne, wato Headset",media_and_online,Communication technology,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,Wannan nau’i shine Bluetooth V2,technology,Bluetooth technology,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Akwai ka’idoji masu dama da suka shafi tsarin sadarwa ta Bluetooth, amma guda hudu kawai za mu kawo, don su ne masu siffata mana mafi karancin tsarin da ake bukata kafin hada alaka a tsakanin kayayyakin fasahar sadarwa masu dauke da Bluetooth",media_and_online,Bluetooth communication standards,public_interest,,safe,false,,,
Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19,"Idan kana son aikawa da sako ta Bluetooth, abu na farko shine “neman” wayar salular da kake son aika mata da sakon",livelihoods_and_work,Bluetooth data transfer,public_interest,,safe,false,,,
